P/bar	ice12111	iceXI	iceII	iceIX	iceXIII	iceXIV	iceXV	iceLTA	iceMAR	iceNON	icei	ice0	iceACO	iceBSV	iceDOH	ice11215848	ice12232449	ice14427301	ice15124949650	ice1532155471	ice16927915	ice17625256	ice20228176	ice533726600	ice582511	ice6128842	ice6721563	ice8421419	icePCOD8007225	icePCOD8036144	icePCOD8047078	icePCOD8047931	icePCOD8204698	icePCOD8301974	icePCOD8321499	icePCOD8324623	iceIc	iceIh	iceIII	iceIV	iceV	liquid	iceVIII	iceVII	iceVI	iceIII-part	iceV-part
500	NaN	-2.8916183548795895	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.966823180389635	-9.342670880073735	NaN	NaN	0.6080387237893005	NaN	NaN	NaN	NaN	NaN	NaN
550	NaN	-2.681258560415428	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.739336459529456	-9.113648421831282	NaN	NaN	0.5848734300820767	NaN	NaN	NaN	NaN	NaN	NaN
600	NaN	-2.4712648807261073	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.512286856890844	-8.885074433964943	NaN	NaN	0.5615981484366939	NaN	NaN	NaN	NaN	NaN	NaN
650	NaN	-2.261635600141553	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.285670459294534	-8.6569439274428	NaN	NaN	0.5382138911537114	NaN	NaN	NaN	NaN	NaN	NaN
700	NaN	-2.05236902340822	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.059483410649124	-8.429252147512326	NaN	NaN	0.5147216621775353	NaN	NaN	NaN	NaN	NaN	NaN
750	NaN	-1.8434634756890966	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.83372191195107	-8.201994573700384	NaN	NaN	0.4911224570964177	NaN	NaN	NaN	NaN	NaN	NaN
800	NaN	-1.6349173025636987	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.608382221284687	-7.975166919813226	NaN	NaN	0.4674172631424578	NaN	NaN	NaN	NaN	NaN	NaN
850	NaN	-1.4267288700280754	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.38346065382216	-7.748765133936496	NaN	NaN	0.44360705919160104	NaN	NaN	NaN	NaN	NaN	NaN
900	NaN	-1.2188965644948062	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.158953581823525	-7.522785398435229	NaN	NaN	0.41969281576363926	NaN	NaN	NaN	NaN	NaN	NaN
950	NaN	-1.011418792793	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.934857434636683	-7.297224129953842	NaN	NaN	0.39567549502221105	NaN	NaN	NaN	NaN	NaN	NaN
1000	NaN	-0.8042939821682984	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.7111686986973975	-7.072077979416155	NaN	NaN	0.37155605077480114	NaN	NaN	NaN	NaN	NaN	NaN
1050	NaN	-0.5975205802828727	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.487883917529291	-6.847343832025368	NaN	NaN	0.3473354284727413	NaN	NaN	NaN	NaN	NaN	NaN
1100	NaN	-0.3910970552154255	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.264999691743848	-6.623018807264078	NaN	NaN	0.3230145652112093	NaN	NaN	NaN	NaN	NaN	NaN
1150	NaN	-0.18502189546119	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.042512679040411	-6.3991002588942685	NaN	NaN	0.29859438972922975	NaN	NaN	NaN	NaN	NaN	NaN
1200	NaN	0.020706390068069663	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.820419594206189	-6.175585774957312	NaN	NaN	0.2740758224096735	NaN	NaN	NaN	NaN	NaN	NaN
1250	NaN	0.22608927204405854	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.598717209116253	-5.9524731777739746	NaN	NaN	0.2494597752792582	NaN	NaN	NaN	NaN	NaN	NaN
1300	NaN	0.43112820072195085	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.377402352733524	-5.72976052394441	NaN	NaN	0.22474715200854778	NaN	NaN	NaN	NaN	NaN	NaN
1350	NaN	0.6358246059403903	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.156471911108796	-5.507446104348164	NaN	NaN	0.19993884791195282	NaN	NaN	NaN	NaN	NaN	NaN
1400	NaN	0.840179897121489	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.935922827380719	-5.285528444144172	NaN	NaN	0.17503574994773025	NaN	NaN	NaN	NaN	NaN	NaN
1450	NaN	1.044195463270829	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.715752101775804	-5.064006302770758	NaN	NaN	0.15003873671798368	NaN	NaN	NaN	NaN	NaN	NaN
1500	NaN	1.2478726729774607	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.495956791608421	-4.842878673945636	NaN	NaN	0.1249486784686632	NaN	NaN	NaN	NaN	NaN	NaN
1550	NaN	1.4512128744139057	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.276534011280808	-4.622144785665917	NaN	NaN	0.09976643708956519	NaN	NaN	NaN	NaN	NaN	NaN
1600	NaN	1.654217395336153	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.057480932283055	-4.401804100208091	NaN	NaN	0.07449286611433278	NaN	NaN	NaN	NaN	NaN	NaN
1650	NaN	1.8568875430836584	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.83879478319312	-4.181856314128048	NaN	NaN	0.04912881072045555	NaN	NaN	NaN	NaN	NaN	NaN
1700	NaN	2.059224604579354	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.620472849676823	-3.96230135826106	NaN	NaN	0.02367510772926956	NaN	NaN	NaN	NaN	NaN	NaN
1750	NaN	2.2612298463296328	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.4025124744878354	-3.7431393977217966	NaN	NaN	-0.0018674143940425295	NaN	NaN	NaN	NaN	NaN	NaN
1800	NaN	2.4629045144243618	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.1849110574676995	-3.5243708319043145	NaN	NaN	-0.027497935540451806	NaN	NaN	NaN	NaN	NaN	NaN
1850	NaN	2.664249834536878	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.9676660555458145	-3.305996294482058	NaN	NaN	-0.0532156439570825	NaN	NaN	NaN	NaN	NaN	NaN
1900	NaN	2.865267011923984	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7507749827394417	-3.088016653407866	NaN	NaN	-0.07901973624721273	NaN	NaN	NaN	NaN	NaN	NaN
1950	NaN	3.0659572314259544	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.534235410153701	-2.8704330109139637	NaN	NaN	-0.10490941737027372	NaN	NaN	NaN	NaN	NaN	NaN
2000	NaN	3.26632165746653	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.318044965981578	-2.653246703511971	NaN	NaN	-0.13088390064185046	NaN	NaN	NaN	NaN	NaN	NaN
2050	NaN	3.466361434052926	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1022013355039135	-2.436459301992892	NaN	NaN	-0.15694240773368126	NaN	NaN	NaN	NaN	NaN	NaN
2100	NaN	3.666077684775819	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.8867022610894146	-2.220072611427126	NaN	NaN	-0.183084168673658	NaN	NaN	NaN	NaN	NaN	NaN
2150	NaN	3.8654715128093646	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.671545542194649	-2.0040886711644617	NaN	NaN	-0.2093084218458261	NaN	NaN	NaN	NaN	NaN	NaN
2200	NaN	4.064544000911177	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.4567290353640394	-1.7885097548340747	NaN	NaN	-0.2356144139903842	NaN	NaN	NaN	NaN	NaN	NaN
2250	NaN	4.2632962114223485	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.2422506542298777	-1.573338370344536	NaN	NaN	-0.262001400203685	NaN	NaN	NaN	NaN	NaN	NaN
2300	NaN	4.461729186267434	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.0281083695123097	-1.3585772598838008	NaN	NaN	-0.28846864393823424	NaN	NaN	NaN	NaN	NaN	NaN
2350	NaN	4.659843946954463	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.8143002090193494	-1.1442293999192188	NaN	NaN	-0.3150154170026912	NaN	NaN	NaN	NaN	NaN	NaN
2400	NaN	4.857641494574932	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.600824257646864	-0.9302980011975303	NaN	NaN	-0.3416409995618686	NaN	NaN	NaN	NaN	NaN	NaN
2450	NaN	5.0551228098038035	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3876786573785878	-0.7167865087448613	NaN	NaN	-0.36834468013673294	NaN	NaN	NaN	NaN	NaN	NaN
2500	NaN	5.252288852899514	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.1748616072861153	-0.5036986018667335	NaN	NaN	-0.395125755604404	NaN	NaN	NaN	NaN	NaN	NaN
2550	NaN	5.449140563703965	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.9623713635288978	-0.2910381941480535	NaN	NaN	-0.42198353119815507	NaN	NaN	NaN	NaN	NaN	NaN
2600	NaN	5.645678861642533	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.7502062393542538	-0.07880943345312329	NaN	NaN	-0.4489173205074129	NaN	NaN	NaN	NaN	NaN	NaN
2650	NaN	5.841904645724056	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.5383646050973566	0.13298329807437045	NaN	NaN	-0.4759264454777576	NaN	NaN	NaN	NaN	NaN	NaN
2700	NaN	6.037818794540849	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.32684488818124663	0.34433538401134656	NaN	NaN	-0.5030102364109235	NaN	NaN	NaN	NaN	NaN	NaN
2750	NaN	6.233422166268689	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.11564557311681946	0.5552419736553337	NaN	NaN	-0.5301680319647974	NaN	NaN	NaN	NaN	NaN	NaN
2800	NaN	6.4287155986668285	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.09523479849716417	0.765697982024473	NaN	NaN	-0.5573991791534203	NaN	NaN	NaN	NaN	NaN	NaN
2850	NaN	6.623699909077984	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.30579762797408216	0.9756980898575175	NaN	NaN	-0.5847030333469864	NaN	NaN	NaN	NaN	NaN	NaN
2900	NaN	6.818375894428344	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5160442595394542	1.1852367436138207	NaN	NaN	-0.6120789582718434	NaN	NaN	NaN	NaN	NaN	NaN
2950	NaN	7.012744331227565	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7259759803309409	1.394308155473355	NaN	NaN	-0.6395263260104928	NaN	NaN	NaN	NaN	NaN	NaN
3000	NaN	7.2068059755687734	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9355940203983325	1.6029063033367024	NaN	NaN	-0.6670445170015888	NaN	NaN	NaN	NaN	NaN	NaN
3050	NaN	7.400561563128565	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1448995527035677	1.8110249308250461	NaN	NaN	-0.6946329200399403	NaN	NaN	NaN	NaN	NaN	NaN
3100	NaN	7.594011809167006	0.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3538936931207202	2.0186575472801884	NaN	NaN	-0.7222909322765086	NaN	NaN	NaN	NaN	NaN	NaN
